account,artist,song_name,song_rank
了。,姚贝娜,矜持,0
了。,김종욱,군대 가는 날,0
了。,김종욱,척하면 척,0
了。,Алсу,Эткей ,0
了。,Алсу,"Мен ел яшэр горур Казаным (Живи тысячу лет, Казань)",0
了。,Алсу,Зимний сон,0
了。,Dima Bilan,Believe,0
了。,Trey Songz,Na Na,0
了。,Janelle Monae,Primetime,0
了。,吴雨霏,分手要狠,0
了。,吴雨霏,吴哥窟,0
了。,吴雨霏,人非草木,0
了。,吴雨霏,我本人,0
了。,吴雨霏,明知做戏,0
了。,王梓轩,跳火坑,0
了。,吴雨霏,今夜烟花灿烂,0
徊年,Matryoshka,Butterflysoup,0
徊年,A-Trak,Say Whoa,0
徊年,Zoo Brazil,Ahh,0
徊年,Courtney Love,Mono,0
徊年,The Golden Filter,Kill Me,0
徊年,Avicii,Hey Brother (Syn Cole Remix),0
徊年,Explosions In The Sky,First Breath After Coma,0
徊年,Bonobo,Don't Wait,0
徊年,Euphoria,silence in everywhere,0
徊年,林志颖,爸爸去哪儿,0
徊年,Far East Movement,Like A G6,0
徊年,Émilie Simon,The Frozen World,0
徊年,Kjartan Salvesen,Then Silence,0
徊年,ES23,About A God,0
徊年,OneRepublic,Counting Stars,0
徊年,Yolanda Be Cool,Le Bump (Max Bett Remix),0
徊年,Excision,The Underground,0
徊年,Little Green Cars,Ten O'Clock,0
徊年,The Dandy Warhols,You Were the Last High,0
徊年,Benny Benassi,Satisfaction,0
徊年,Bottled In England,The Fire,0
徊年,持田香織,ABC,0
徊年,Travis,Flowers in the Window ,0
徊年,Travis,Closer,0
徊年,Ylvis,The Fox (What Does the Fox Say?),0
Lily,曹格,The Zoo of Hollywood,0
Lily,曹格,动物园,0
Lily,曹格,阳光,0
Lily,曹格,荷里活,0
Lily,曹格,不好吗？,0
Lily,汪峰,硬币,0
Lily,G.E.M.邓紫棋,泡沫,0
Lily,陈晓东,天亮说晚安,0
Lily,陈晓东,突然心动,0
Lily,陈晓东,比我幸福,0
Lily,陈晓东,曾经,0
Lily,陈晓东,风一样的男子,0
Lily,陈晓东,划火柴,0
Lily,陈晓东,心有独钟,0
Lily,后海大鲨鱼,Bling Bling Bling,0
Lily,Moby,Everything That Rises,0
Ｔian☆ゞ,DAViCHi,Hot Stuff,5
Ｔian☆ゞ,2NE1,박수 쳐,3
Ｔian☆ゞ,般禅梵唱妙音组,大悲咒,3
Ｔian☆ゞ,2NE1,날 따라 해봐요,3
Ｔian☆ゞ,Kristinia DeBarge,It's Gotta Be Love,4
blackhua,EXO,Let Out The Beast,3
blackhua,Diana Boncheva,Purple Passion,0
blackhua,陈奕迅,大开眼戒,3
blackhua,소녀시대,비타민,4
查尔孜,吴金黛,我的海洋,0
查尔孜,陈洁仪,心痛 (Unplugged Version),0
查尔孜,Rubén González,Rico Vacilon [Cha-Cha-Cha],0
查尔孜,Lorenza Ponce,How Beautiful You Are,0
查尔孜,Agnes Obel,Philharmonics (Live),0
查尔孜,桑布伊,Yaangad,0
查尔孜,宋冬野,安和桥,0
查尔孜,宋冬野,卡比巴拉的海,0
查尔孜,Stacey Kent,Mi amor,0
查尔孜,Rachael Yamagata,Duet,0
查尔孜,Joni Mitchell,A Case of You,0
查尔孜,殷承宗,六月-船歌,0
查尔孜,Keren Ann,Le Sable Mouvant,0
查尔孜,Sia,I Go to Sleep,0
查尔孜,郭子,文殊师利菩萨心咒,0
查尔孜,柯玉玲,鬼湖之恋 (加味版),0
查尔孜,Feist,Let It Die,0
查尔孜,Rachael Yamagata,Over And Over,0
查尔孜,Shivaree,New Casablanca,0
查尔孜,Jascha Heifetz,"Sinding - Suite en la m. op10, Presto",0
查尔孜,Joe Strummer &amp,Mondo Bongo,0
查尔孜,Norah Jones,Good Morning,0
查尔孜,蔡琴,不了情 / 新不了情,0
查尔孜,Madredeus,A Cidade E Os Campos,0
查尔孜,Teresa Salgueiro,Sol Nascente,0
查尔孜,Gianmaria Testa,Una Lucciola d'Agosto,4
查尔孜,Ben Webster,Over The Rainbow,2
槿落,卡奇社,猫咪,0
槿落,金海心,过去,0
槿落,旅行团,船,0
槿落,旅行团,于是我不再唱歌,0
槿落,蘑菇红,他和她不想出门 (Demo),0
槿落,aniDa,和你一起的幸福,0
槿落,雀斑,太阳饼,0
槿落,Coverpeople ,夏天来到 (Acoustic),0
槿落,Priscilla Ahn,Dream,0
槿落,Paul McCartney,My Valentine,5
槿落,Tizzy Bac,You'll See (Live),0
槿落,苏芮,是否,5
槿落,Jet,Look What You've Done,5
槿落,The Beatles,The Long and Winding Road,5
槿落,Akiko,アイ・ミス・ユー  ,5
槿落,Soundtrack,We're All in the Dance  ,5
槿落,林忆莲,相信,5
槿落,陈珊妮,离别曲,5
plumpul,Queen,Lazing on a Sunday Afternoon,0
plumpul,Led Zeppelin,Stairway to Heaven,0
plumpul,桑田佳祐,Yin Yang ,0
plumpul,さだまさし,関白宣言,5
plumpul,嵐,A・RA・SHI,5
骚动的岁月,陈奕迅,红玫瑰,3
骚动的岁月,陈奕迅,等你爱我,3
槿落,Soundtrack,We're All in the Dance  ,5
槿落,Paul McCartney,My Valentine,5
vanillalin,Galileo Galilei,サークルゲーム,0
vanillalin,Galileo Galilei,管制塔,0
vanillalin,徐佳莹,辣椒 (Live),0
vanillalin,徐佳莹,不怕庆祝 (Live),0
vanillalin,徐佳莹,哼情歌 (Live),0
vanillalin,徐佳莹,失落沙洲 (Live),0
vanillalin,徐佳莹,惧高症,0
vanillalin,Mr.Children,常套句,0
vanillalin,孙燕姿,雨还是不停地落下,0
vanillalin,金子隆博,星空のバンドワゴン,0
vanillalin,The Rolling Stones,(I Can't Get No) Satisfaction,0
vanillalin,野見祐二,カントリー・ロード(ヴァイオリン・ヴァージョン),0
vanillalin,林嘉欣,恋之风景,0
vanillalin,Yuki,STARMANN,0
vanillalin,まきちゃんぐ,愛と星,0
vanillalin,萧亚轩,我要的世界,0
vanillalin,Janne Da Arc,振り向けば…,0
vanillalin,筠子,立秋,0
vanillalin,Rist,rain,0
vanillalin,Mr.Children,名もなき詩,0
vanillalin,Every Little Thing,アイガアル,0
vanillalin,瀬川英史,Divorce Impossible Main Theme,0
vanillalin,関ジャニ∞,BJ,0
vanillalin,정준영,하루만,0
vanillalin,玉置浩二,サーチライト,0
凤凰街大厨,De La Soul,Ring Ring Ring (Ha Ha Hey),0
凤凰街大厨,MF Doom,Doomsday,0
凤凰街大厨,MF Doom,Patchouly Leaves,0
凤凰街大厨,De La Soul,Keepin' the Faith,0
凤凰街大厨,Ghetto Philharmonic,R.U.A. Soul Kid? See,0
凤凰街大厨,Think Twice,Money in the Rhymebook,0
Cherry,Placebo,Running Up That Hill,0
Cherry,Tony! Toni! Toné!,Annie May,0
vanillalin,无印良品,朋友,4
vanillalin,顺子,写一首歌,4
vanillalin,Mr.Children,innocent world,0
vanillalin,萧潇,花,0
vanillalin,Princess Princess,M,0
vanillalin,レミオロメン,3月9日,0
vanillalin,AI,VOICE,0
vanillalin,近藤晃央,あい,0
vanillalin,Pixie Lott,Cry Me Out,0
vanillalin,Spitz,空も飛べるはず,0
vanillalin,コブクロ,流星,0
vanillalin,指田郁也,バラッド,0
vanillalin,荒井由実,ひこうき雲,0
vanillalin,back number,青い春,0
vanillalin,秦基博,Rain ,0
vanillalin,梁静茹,爱久见人心,0
vanillalin,関ジャニ∞,Eden  ,5
vanillalin,関ジャニ∞,365日家族,0
vanillalin,関ジャニ∞,パズル,5
vanillalin,関ジャニ∞,LIFE ～目の前の向こうへ～,5
vanillalin,関ジャニ∞,Heavenly Psycho  ,5
vanillalin,関ジャニ∞,あ,5
vanillalin,関ジャニ∞,サムライブルース  ,4
vanillalin,関ジャニ∞,10年後の今日の日も  ,4
vanillalin,関ジャニ∞,さよならはいつも  ,4
vanillalin,関ジャニ∞,9号車2番A席,5
vanillalin,林宥嘉,傻子,5
candychen,Big Baby Driver,Spring I Love You,0
candychen,JUNIEL,illa illa,0
candychen,小野リサ,Jambalaya,5
candychen,Beyoncé,If I Were A Boy,5
candychen,Adele,Someone Like You,5
candychen,那英,相见不如怀念,5
candychen,田馥甄,Love?,5
candychen,Lily Allen,Fuck You,5
candychen,胡歌,一念执着,5
candychen,那英,长镜头,5
candychen,Bruno Mars,Marry You,5
candychen,蔡健雅,达尔文,5
candychen,Sixpence None the Richer,Kiss Me,5
candychen,田馥甄,寂寞寂寞就好,5
candychen,范晓萱,管他什么音乐,5
candychen,Zee Avi,The Story,5
candychen,Lenka,Trouble Is a Friend,5
candychen,陈绮贞,还是会寂寞,5
candychen,那英,变幻的年代,0
candychen,Bruno Mars,The Lazy Song,0
candychen,Jewel,Stay Here Forever,0
candychen,Katy Perry,Teenage Dream,0
candychen,Chris Medina,What Are Words,3
candychen,Massive Attack,Teardrop,3
candychen,Beyoncé,Halo,3
shanby,Victoria Acosta,Could This Be Love,0
shanby,Отпетые Мошенники,Lyublyu,0
shanby,Kate Havnevik,Think Again,0
shanby,Cleopatra Stratan ,Daruieste,0
shanby,Cleopatra Stratan ,Catelus Cu Parul Cret,0
shanby,Cleopatra Stratan ,Steaua sus răsare,0
shanby,Kelly Clarkson,Because Of You,0
shanby,Cleopatra Stratan ,Noapte Buna (Good Night) ,0
shanby,Otokaze,雨道-insturmental,5
ladychelle,Tigerweather,Every Little Thing,0
ladychelle,Pharrell Williams,It Girl,0
ladychelle,Jordan Millar,If Only…,0
ladychelle,Lemâitre,Cut To Black,0
ladychelle,Vampire Weekend,Obvious Bicycle,0
ladychelle,Karmin,Sleigh Ride,0
ladychelle,Karmin,Walking on the Moon,0
ladychelle,Karmin,Price Tag (Jessie J Cover),0
ladychelle,Karmin,Hello,0
ladychelle,Karmin,Brokenhearted,0
ladychelle,Karmin,Brokenhearted,0
ladychelle,Karmin,Acapella,0
ladychelle,Ben Lee,Surrender ,0
ladychelle,Ben Lee,Sing ,0
ladychelle,Ben Lee,Into The Dark,0
ladychelle,Ben Lee,Throw Your Arms Around Me (originally by Hunters and Collectors),0
ladychelle,Ben Lee,I Love Pop Music ,0
ladychelle,OneRepublic,Secrets,0
ladychelle,OneRepublic,Counting Stars,0
ladychelle,Jay Sean,Do You Remember ,0
ladychelle,Ailee,열애설,0
ladychelle,Colbie Caillat,I Do,0
ladychelle,Colbie Caillat,Think Good Thoughts,0
ladychelle,Colbie Caillat,Favorite Song,0
ladychelle,The Academy Is...,Coppertone ,0
vanillalin,Galileo Galilei,サークルゲーム,0
vanillalin,Galileo Galilei,管制塔,0
vanillalin,徐佳莹,辣椒 (Live),0
vanillalin,徐佳莹,不怕庆祝 (Live),0
vanillalin,徐佳莹,哼情歌 (Live),0
vanillalin,徐佳莹,失落沙洲 (Live),0
vanillalin,徐佳莹,惧高症,0
vanillalin,Mr.Children,常套句,0
vanillalin,孙燕姿,雨还是不停地落下,0
vanillalin,金子隆博,星空のバンドワゴン,0
vanillalin,The Rolling Stones,(I Can't Get No) Satisfaction,0
vanillalin,野見祐二,カントリー・ロード(ヴァイオリン・ヴァージョン),0
vanillalin,林嘉欣,恋之风景,0
vanillalin,Yuki,STARMANN,0
vanillalin,まきちゃんぐ,愛と星,0
vanillalin,萧亚轩,我要的世界,0
vanillalin,Janne Da Arc,振り向けば…,0
vanillalin,筠子,立秋,0
vanillalin,Rist,rain,0
vanillalin,Mr.Children,名もなき詩,0
vanillalin,Every Little Thing,アイガアル,0
vanillalin,瀬川英史,Divorce Impossible Main Theme,0
vanillalin,関ジャニ∞,BJ,0
vanillalin,정준영,하루만,0
vanillalin,玉置浩二,サーチライト,0
Sabrina,Jon Brion,Dmi Thing from When She Was the Kitchen,0
Sabrina,Recoil,Incubus,0
Sabrina,Lady & Bird,Walk Real Slow (Fox Trot),0
Sabrina,Lady & Bird,Suicide Is Painless,0
Sabrina,Lady & Bird,See Me Fall,0
Sabrina,CL,나쁜 기집애,0
Sabrina,Beyoncé,Haunted,0
Sabrina,Beyoncé,Drunk in Love,0
Sabrina,Beyoncé,Blow,0
Sabrina,Beyoncé,Partition,0
Sabrina,Beyoncé,Mine,0
Sabrina,Beyoncé,XO,0
Sabrina,Beyoncé,***Flawless,0
Sabrina,Primal Scream,Trainspotting  ,0
Sabrina,Thom Yorke,Black Swan,0
Sabrina,Thom Yorke,And It Rained All Night,0
Sabrina,Jon Brion,Little Person,0
Sabrina,Thom Yorke,Feeling Pulled Apart by Horses,0
Sabrina,Keren Ann,Beautiful Day,0
Sabrina,Keren Ann,Not Going Anywhere,0
Sabrina,Keren Ann,Road Bin,0
Sabrina,Keren Ann,End Of May,0
Sabrina,Placebo,Exit Wounds,0
Sabrina,Placebo,English Summer Rain,0
Sabrina,Placebo,Something Rotten,0
拖拉機突突突,Ne-Yo,Because Of You,0
拖拉機突突突,Seether,Country Song,0
拖拉機突突突,Lovestoned,Bye Bye Bye,0
铲屎婆,Tommy heavenly6,GIMME ALL OF YOUR LOVE!!,0
铲屎婆,木村カエラ ,Twinkle,0
铲屎婆,窦靖童,Blue Flamingo,0
铲屎婆,王菲,致青春,0
铲屎婆,张悬,喜欢,0
铲屎婆,Various Artists,"Richard Wagner, arr. Langford: Under the Double Eagle",0
铲屎婆,Connie Talbot,Colours of the Wind,0
铲屎婆,鬼束ちひろ,月光,0
铲屎婆,薛伟,爱的致意 (爱德华.爱尔加),0
铲屎婆,崔健,快让我在这雪地上撒点野,0
铲屎婆,崔健,一无所有,0
铲屎婆,Beyond,冷雨夜,0
铲屎婆,Beyond,光辉岁月,0
铲屎婆,Beyond,海阔天空,0
铲屎婆,日本群星,あの夏へ,0
铲屎婆,Patti Page,You Will Find Your Love (In Paris),0
铲屎婆,Joni Mitchell,California,0
铲屎婆,E.S. Posthumus,Nara,0
铲屎婆,Mallu Magalhães,Dry freezing tongue,0
铲屎婆,Marisa Robles,"Theme, Variations and Rondo Pastorale (formerly attrib. to Mozart)",0
铲屎婆,卢巧音,落地开花,0
铲屎婆,Chet Atkins,Mister Sandman,0
铲屎婆,Priscilla Ahn,When You Grow Up,0
铲屎婆,倉木麻衣,Time after time~花舞う街で~,0
铲屎婆,Mazzy Star,Halah,0
柚柚,明仔,卡萨布兰卡,5
柚柚,明仔,卡萨布兰卡,5
诚信服务,田一龙,你的泪会说谎,0
笑,2 Live Crew,Me So Horny,0
笑,青江三奈,伊勢佐木町ブルース,0
笑,Portishead,Glory Box,3
笑,PJ Harvey,Let England Shake,3
笑,Blonde Redhead,23,3
笑,Jane Birkin,Yesterday Yes A Day,4
笑,李玟,No Doubt,3
笑,Lovage,Sex (I'm A),3
鱼相处于陆,Frida Amundsen,Someone Make Me Cry,5
wmjltna,Brand New,You Won't Know,0
wmjltna,Brand New,The Quiet Things That No One Ever Knows,0
wmjltna,温岚,逆流的泪,0
wmjltna,刘嘉玲,有一点动心,0
wmjltna,张学友,相思风雨中,0
wmjltna,王力宏,雪人,0
wmjltna,Celtic Woman,Down by the Sally Gardens,0
wmjltna,강현민,그대만 있다면(Drama Version)(Instrument),0
wmjltna,백지영,총 맞은 것처럼,0
wmjltna,Caroline,Where's My Love,0
wmjltna,Paramore,Monster,0
wmjltna,Green Day,Boulevard Of Broken Dreams ,0
wmjltna,Ronan Keating,When You Say Nothing at All,0
wmjltna,Tank,非你莫属,0
wmjltna,周杰伦,断了的弦,0
wmjltna,刘若英,后来,4
wmjltna,Mary Elizabeth McGlynn,Room Of Angel,4
wmjltna,Sarah McLachlan,Angel,4
wmjltna,Eric Clapton,Tears in Heaven (Live),4
wmjltna,Twins,多谢失恋,4
wmjltna,Twins,恋爱大过天,4
wmjltna,Twins,下一站天后,4
wmjltna,Justin Timberlake,Suit & Tie,4
wmjltna,伍思凯,特别的爱给特别的你,4
wmjltna,蔡健雅,陌生人,4
ganllow,Within Temptation,Tell Me Why (Instrumental Version),0
ganllow,Within Temptation,Whole World Is Watching (Instrumental Version),0
ganllow,Alcest,Voix sereines,0
ganllow,As the Stars Fall,The Road,0
ganllow,椎名林檎,LOVE IS BLIND / ジャニス・イアン,0
ganllow,椎名林檎,歌舞伎町の女王,0
ganllow,Vangelis,Twenty Eighth Parallel,0
ganllow,Képzelt Város,Tejbe fúlva,0
ganllow,чаикастерх,Магратея мертва пять миллионов лет,0
ganllow,Survivor,Hesitation Dance,0
ganllow,Epigram,What's Mine Is Yours ,0
ganllow,Kaleo,My Mind Is Set,0
ganllow,Airs,Blue,0
ganllow,Our Ceasing Voice,Satory - The Translator,0
ganllow,Flares,Malory's Last Ascent(ion),0
ganllow,Everything Is Made in China,Speed My Way ,0
ganllow,"Shy, Low",Confirmation Bias,0
ganllow,惘闻,13th ,0
ganllow,Blackeye,Act V: The Last Humanist,0
ganllow,Blackeye,Act I: Dissolved,0
ganllow,Blackeye,Act II: Reasons,0
ganllow,30 Seconds to Mars,The Kill,0
ganllow,Break My Fucking Sky,"I, Destroyed",0
ganllow,Simple is Good,Курт Кобейн,0
ganllow,Braveyoung,Our Teeth Are Falling Out,0
鱼相处于陆,Frida Amundsen,Someone Make Me Cry,5
wmjltna,Ethno Music Project,Childhood Memory,0
wmjltna,Josh Groban,February Song,0
wmjltna,Cara Dillon,Craigie Hill,0
wmjltna,吴宗宪,屋顶,0
wmjltna,Birdy,Skinny love,0
wmjltna,The Cranberries,Dying in the Sun,0
wmjltna,Yiruma,River Flows In You,0
wmjltna,Holly Starr,Satisfied,0
wmjltna,Frida Amundsen,You Are Not Alone,0
wmjltna,Frida Amundsen,Someone Make Me Cry,0
爱吃什么菜,香香,吟香,0
爱吃什么菜,3L,ひなたの色,0
爱吃什么菜,程池,主题曲 思念与对视 ,0
爱吃什么菜,Silver Forest,つなみ,0
爱吃什么菜,Lorne Balfe,Extraction Point,0
爱吃什么菜,Arkona,Christianblood For Pagan Might,0
爱吃什么菜,平野綾,宇宙鉄人キョーダイン,0
爱吃什么菜,Jon Young,2 Soon,0
爱吃什么菜,Rin',三千世界,0
爱吃什么菜,澤野弘之,水光に映る従夢,0
爱吃什么菜,HITA,佳人如梦令,0
爱吃什么菜,I've,砂の城 -The Castle of Sand-,0
爱吃什么菜,Kenichiro Nishihara,Folklove Inst,0
爱吃什么菜,詹宏达,过港人生,0
爱吃什么菜,John Ottman,Hide & Seek,0
爱吃什么菜,桃黒亭一門,ニッポン笑顔百景,0
爱吃什么菜,Babyface,With Him,0
爱吃什么菜,珠妃,光の彼方へ,0
爱吃什么菜,本多RuRu,今天的祝福明天的孤独,0
爱吃什么菜,K2 SOUND,fairy stage,0
爱吃什么菜,陈其钢,春江花月夜 [礼乐],0
爱吃什么菜,何国杰,序曲,0
爱吃什么菜,ふわりP,ねがいごと,0
爱吃什么菜,Christina Aguilera,Save Me from Myself,0
爱吃什么菜,α·Pav,花言葉,0
夏小染,蔡依林,彩色照片,0
夏小染,Secret Garden,Song from a Secret Garden,0
夏小染,郁可唯,时间煮雨,0
夏小染,A-Lin,好朋友的祝福,0
夏小染,蔡健雅,空白格,0
夏小染,杨宗纬,空白格 (Live),0
夏小染,Tonya Mitchell,Stay,0
夏小染,梁静茹,属于,0
夏小染,梁静茹,会呼吸的痛,0
夏小染,梁静茹,问 (Live),0
夏小染,Mariah Carey,My All,0
夏小染,西村由紀江,星がきらめくように,0
夏小染,黎允文,回忆之前，忘记之后(音乐版),0
夏小染,冯曦妤,再见---警察,0
夏小染,张韶涵,遗失的美好,0
夏小染,A-Lin,给我一个理由忘记,0
夏小染,A-Lin,现在我很幸福,0
夏小染,何洁,请不要对我说Sorry,0
夏小染,张韶涵,我没改变,0
夏小染,王心凌,忘了我也不错,0
夏小染,梁静茹,会过去的,0
夏小染,陈珊妮,情歌,0
夏小染,丁当,好难得,0
22,The Coral,Everybody's Talking At Me (live from Isle of Man),0
22,The Cranberries,When You're Gone,0
22,Keren Ann,Greatest You Can Find,0
22,Madrugada,Electric (2010 Digital Remaster),0
22,Burt Bacharach,The Sundance Kid,0
22,王菲,旋木,0
22,木马,果冻帝国,0
22,Jimmy Charles,A Million To One,0
22,Pink Martini,Children Of Piraeus,0
22,声音碎片,在流逝之外,0
22,痛苦的信仰,生命中最美丽的一天,0
22,Keane,This Is The Last Time,0
22,James,Seven,0
22,郑秀文,感情线上,0
22,Alan Jackson,Remember When,0
22,Madrugada,A Deadend Mind,0
22,Travis,Closer,0
22,林子祥,友爱长存 (Live),0
22,Kris Kristofferson,Casey's Last Ride,0
22,尹吾,或许,0
22,尹吾,做更好的男人,0
22,尹吾,繁殖吧，生命短促啊！,0
22,尹吾,好了好了,0
22,尹吾,你笑着流出了泪,0
22,Dn Fogelderg,Longer,0
爱吃什么菜,SYO,disharmonized love,0
栲拉样,逃跑计划,夜空中最亮的星,0
栲拉样,高凌风,我的心声,0
栲拉样,Kendra Morris,Banshee,0
栲拉样,刘东明,西北偏北,0
栲拉样,丢火车乐队,茶底世界,0
栲拉样,李志,痛并快乐着,0
栲拉样,李志,梵高先生,0
栲拉样,宋冬野,梦遗少年,0
栲拉样,宋冬野,斑马，斑马,0
栲拉样,宋冬野,鸽子,0
栲拉样,李祥霆,静夜思,0
栲拉样,惘闻,污水塘 ,0
栲拉样,万能青年旅店,十万嬉皮,0
栲拉样,陈奕迅,稳稳的幸福,0
栲拉样,Green Day,21 Guns,0
栲拉样,痛苦的信仰,盛开,0
栲拉样,Damien Rice,9 Crimes,0
栲拉样,张宇,消息,0
栲拉样,邓丽君,我只在乎你,0
栲拉样,Tori Amos,Icicle (Live),0
栲拉样,窦唯,怕你为自己流泪,0
栲拉样,张楚,爱情,0
栲拉样,窦唯,上帝保佑,0
栲拉样,Eagles,Hotel California (Live),0
栲拉样,大乔小乔,黑光,0
waiman,林志颖,爸爸去哪儿,0
waiman,선미,24시간이 모자라,0
waiman,Kelly Clarkson,Stronger (What Doesn't Kill You),0
waiman,张靓颖,这该死的爱,0
waiman,张靓颖,如果爱下去,0
waiman,方大同,千纸鹤,0
waiman,方大同,你就是,0
waiman,方大同,好不容易,0
waiman,方大同,因为你,0
waiman,苏打绿,我好想你,0
waiman,张惠妹,趁早,4
waiman,张惠妹,如果你也听说,4
waiman,萧敬腾,只能想念你 ,4
waiman,吉克隽逸,彩色的黑,4
waiman,汪峰,像个孩子,4
waiman,李佳薇,煎熬,4
waiman,庾澄庆,关不掉的月光,4
waiman,汪峰,存在,4
waiman,林宥嘉,想自由,4
waiman,杨乃文,证据,4
waiman,林俊杰,One Shot,4
waiman,袁娅维,At Last,4
waiman,郑虹,Someone Like You,4
waiman,Beyoncé,Halo,4
waiman,Eminem Featuring Rihanna,Love The Way You Lie (Feat. Rihanna) (Album Version) (Editied),4
栲拉样,Tori Amos,Icicle (Live),0
王小姐胃口很小很文艺,Josh Record,Bones,0
王小姐胃口很小很文艺,Jason Mraz,The World As I See It,0
